date,timeofday,Wind,Wind_Direction,Wind_Speed,Gusts,Variable_Winds,Temperature,Dewpoint,rhum,hourly,sixhourly,dayprecip,solid,liquid
2004-10-01 00:00:35,0.0004050925925925926,1,30,3,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 00:10:31,0.00730324074074074,1,10,4,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 00:20:31,0.014247685185185184,1,30,4,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 00:30:31,0.02119212962962963,1,0,0,0,0,13,13,96,nan,nan,nan,0,0
2004-10-01 00:40:31,0.028136574074074074,1,60,4,0,0,13,13,96,nan,nan,nan,0,0
2004-10-01 00:50:31,0.03508101851851852,1,0,0,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 01:00:31,0.042025462962962966,1,50,3,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 01:10:31,0.048969907407407406,1,0,0,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 01:20:31,0.055914351851851854,1,0,0,0,0,13,13,96,nan,nan,nan,0,0
2004-10-01 01:30:31,0.0628587962962963,1,50,3,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 01:40:31,0.06980324074074074,1,80,5,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 01:50:31,0.07674768518518518,1,80,3,0,1,14,13,93,nan,nan,nan,0,0
2004-10-01 02:00:31,0.08369212962962963,1,70,5,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 02:10:31,0.09063657407407408,1,90,5,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 02:20:31,0.09758101851851853,1,0,0,0,0,14,13,90,nan,nan,nan,0,0
2004-10-01 02:30:31,0.10452546296296296,1,0,0,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 02:40:31,0.1114699074074074,1,0,0,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 02:50:31,0.11841435185185185,1,0,0,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 03:00:31,0.1253587962962963,1,140,4,0,0,13,13,96,nan,nan,nan,0,0
2004-10-01 03:10:31,0.13230324074074074,1,140,4,0,0,13,13,nan,nan,nan,nan,0,0
2004-10-01 03:20:31,0.13924768518518518,1,150,5,0,0,13,13,nan,nan,nan,nan,0,0
2004-10-01 03:30:31,0.14619212962962963,1,150,8,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 03:40:31,0.15313657407407408,1,160,8,0,0,14,13,93,nan,nan,nan,0,0
2004-10-01 03:50:31,0.16008101851851853,1,170,7,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 04:00:31,0.16702546296296297,1,180,7,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 04:10:31,0.17396990740740742,1,170,8,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 04:20:31,0.18091435185185184,1,190,9,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 04:30:31,0.1878587962962963,1,180,12,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 04:40:31,0.19480324074074074,1,180,9,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 04:50:31,0.20174768518518518,1,210,7,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 05:00:31,0.20869212962962963,1,210,7,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 05:10:31,0.21563657407407408,1,200,7,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 05:20:31,0.22258101851851853,1,190,7,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 05:30:31,0.22952546296296297,1,200,7,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 05:40:31,0.23646990740740742,1,260,8,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 05:50:31,0.24341435185185184,1,240,4,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 06:00:31,0.2503587962962963,1,250,4,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 06:10:31,0.25730324074074074,1,250,4,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 06:20:31,0.2642476851851852,1,260,5,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 06:30:31,0.27119212962962963,1,280,5,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 06:40:31,0.27813657407407405,1,330,4,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 06:50:31,0.2850810185185185,1,0,0,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 07:00:31,0.29202546296296295,1,210,3,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 07:10:31,0.2989699074074074,1,0,0,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 07:20:31,0.30591435185185184,1,330,12,1,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 07:30:31,0.3128587962962963,1,350,11,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 07:40:31,0.31980324074074074,1,340,11,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 07:50:31,0.3267476851851852,1,320,11,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 08:00:31,0.33369212962962963,1,310,14,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 08:10:31,0.34063657407407405,1,330,10,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 08:20:31,0.3475810185185185,1,320,11,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 08:30:31,0.35452546296296295,1,320,11,0,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 08:40:31,0.3614699074074074,1,330,11,0,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 08:50:31,0.36841435185185184,1,340,20,1,0,14,13,nan,nan,nan,nan,0,1
2004-10-01 09:00:31,0.3753587962962963,1,320,15,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 09:10:31,0.38230324074074074,1,330,14,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 09:20:31,0.3892476851851852,1,330,18,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 09:30:31,0.39619212962962963,1,330,15,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 09:40:31,0.40313657407407405,1,340,13,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 09:50:31,0.4100810185185185,1,340,16,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 10:00:31,0.41702546296296295,1,340,14,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 10:10:31,0.4239699074074074,1,340,16,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 10:20:31,0.43091435185185184,1,340,18,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 10:30:31,0.4378587962962963,1,340,16,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 10:40:31,0.44480324074074074,1,330,19,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 10:50:31,0.4517476851851852,1,330,15,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 11:00:31,0.45869212962962963,1,330,16,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 11:10:31,0.46563657407407405,1,330,17,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 11:20:31,0.4725810185185185,1,340,14,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 11:30:31,0.47952546296296295,1,340,17,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 11:40:31,0.4864699074074074,1,330,16,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 11:50:31,0.49341435185185184,1,320,18,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 12:00:31,0.5003587962962963,1,330,14,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 12:10:31,0.5073032407407407,1,320,14,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 12:20:31,0.5142476851851852,1,330,12,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 12:30:31,0.5211921296296296,1,330,10,1,0,14,13,nan,nan,nan,nan,0,0
2004-10-01 12:40:31,0.5281365740740741,1,330,10,1,0,5,2,82,nan,nan,nan,0,0
2004-10-01 12:50:31,0.5350810185185185,1,330,12,0,0,5,2,79,nan,nan,nan,0,0
2004-10-01 13:00:31,0.542025462962963,1,330,12,1,0,5,2,79,nan,nan,nan,0,0
2004-10-01 13:10:31,0.5489699074074074,1,330,13,1,0,5,0,70,nan,nan,nan,0,0
2004-10-01 13:20:31,0.5559143518518519,1,320,15,1,0,5,0,70,nan,nan,nan,0,0
2004-10-01 13:30:31,0.5628587962962963,1,330,15,1,0,4,1,67,nan,nan,nan,0,0
2004-10-01 13:40:31,0.5698032407407407,1,330,12,1,0,4,1,67,nan,nan,nan,0,0
2004-10-01 13:50:31,0.5767476851851852,1,320,13,1,0,5,1,67,nan,nan,nan,0,0
2004-10-01 14:00:31,0.5836921296296296,1,320,13,1,0,5,1,64,nan,nan,nan,0,0
2004-10-01 14:10:31,0.5906365740740741,1,330,13,1,0,5,2,59,nan,nan,nan,0,0
2004-10-01 14:20:31,0.5975810185185185,1,320,14,0,0,5,2,59,nan,nan,nan,0,0
2004-10-01 14:30:31,0.604525462962963,1,320,12,0,0,6,2,57,nan,nan,nan,0,0
2004-10-01 14:40:31,0.6114699074074074,1,330,12,1,0,6,2,57,nan,nan,nan,0,0
2004-10-01 14:50:31,0.6184143518518519,1,320,13,1,0,7,2,55,nan,nan,nan,0,0
2004-10-01 15:00:31,0.6253587962962963,1,310,20,0,0,8,2,49,nan,nan,nan,0,0
2004-10-01 15:10:31,0.6323032407407407,1,310,19,1,0,8,3,47,nan,nan,nan,0,0
2004-10-01 15:20:31,0.6392476851851852,1,320,19,1,0,7,4,45,nan,nan,nan,0,0
2004-10-01 15:30:31,0.6461921296296296,1,320,14,1,0,7,5,41,nan,nan,nan,0,0
2004-10-01 15:40:31,0.6531365740740741,1,330,15,1,0,7,4,45,nan,nan,nan,0,0
2004-10-01 15:50:31,0.6600810185185185,1,320,14,1,0,7,4,45,nan,nan,nan,0,0
2004-10-01 16:00:31,0.667025462962963,1,320,16,1,0,7,4,43,nan,nan,nan,0,0
2004-10-01 16:10:31,0.6739699074074074,1,320,12,1,0,7,4,43,nan,nan,nan,0,0
2004-10-01 16:20:31,0.6809143518518519,1,310,18,1,0,7,3,47,nan,nan,nan,0,0
2004-10-01 16:30:31,0.6878587962962963,1,310,16,1,0,7,3,47,nan,nan,nan,0,0
2004-10-01 16:40:31,0.6948032407407407,1,310,18,1,0,7,4,45,nan,nan,nan,0,0
2004-10-01 16:50:31,0.7017476851851852,1,320,11,1,0,7,3,49,nan,nan,nan,0,0
2004-10-01 17:00:31,0.7086921296296296,1,310,11,0,0,7,3,51,nan,nan,nan,0,0
2004-10-01 17:10:31,0.7156365740740741,1,310,13,0,0,7,3,51,nan,nan,nan,0,0
2004-10-01 17:20:31,0.7225810185185185,1,310,12,0,0,6,3,53,nan,nan,nan,0,0
2004-10-01 17:30:31,0.729525462962963,1,310,14,0,0,6,3,51,nan,nan,nan,0,0
2004-10-01 17:40:31,0.7364699074074074,1,310,11,0,0,6,3,55,nan,nan,nan,0,0
2004-10-01 17:50:31,0.7434143518518519,1,310,10,0,0,5,3,57,nan,nan,nan,0,0
2004-10-01 18:00:31,0.7503587962962963,1,310,10,0,0,5,3,57,nan,nan,nan,0,0
2004-10-01 18:10:31,0.7573032407407407,1,300,9,0,0,5,3,57,nan,nan,nan,0,0
2004-10-01 18:20:31,0.7642476851851852,1,300,9,0,0,5,3,57,nan,nan,nan,0,0
2004-10-01 18:30:31,0.7711921296296296,1,280,6,0,0,4,2,64,nan,nan,nan,0,0
2004-10-01 18:40:31,0.7781365740740741,1,280,7,0,0,4,2,64,nan,nan,nan,0,0
2004-10-01 18:50:31,0.7850810185185185,1,290,8,0,0,4,2,64,nan,nan,nan,0,0
2004-10-01 19:00:31,0.792025462962963,1,280,7,0,0,3,2,67,nan,nan,nan,0,0
2004-10-01 19:10:31,0.7989699074074074,1,270,5,0,0,3,2,69,nan,nan,nan,0,0
2004-10-01 19:20:31,0.8059143518518519,1,270,6,0,0,2,2,72,nan,nan,nan,0,0
2004-10-01 19:30:31,0.8128587962962963,1,260,5,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 19:40:31,0.8198032407407407,1,260,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 19:50:31,0.8267476851851852,1,270,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 20:00:31,0.8336921296296296,1,260,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 20:10:31,0.8406365740740741,1,260,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 20:20:31,0.8475810185185185,1,250,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 20:30:31,0.854525462962963,1,260,5,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 20:40:31,0.8614699074074074,1,270,7,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 20:50:31,0.8684143518518519,1,270,7,0,0,3,3,64,nan,nan,nan,0,0
2004-10-01 21:00:31,0.8753587962962963,1,240,6,0,0,2,3,69,nan,nan,nan,0,0
2004-10-01 21:10:31,0.8823032407407407,1,240,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 21:20:31,0.8892476851851852,1,250,6,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 21:30:31,0.8961921296296296,1,250,5,0,0,1,2,78,nan,nan,nan,0,0
2004-10-01 21:40:31,0.9031365740740741,1,260,6,0,0,1,2,78,nan,nan,nan,0,0
2004-10-01 21:50:31,0.9100810185185185,1,240,7,0,0,1,2,78,nan,nan,nan,0,0
2004-10-01 22:00:31,0.917025462962963,1,230,7,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 22:10:31,0.9239699074074074,1,250,6,0,0,2,2,78,nan,nan,nan,0,0
2004-10-01 22:20:31,0.9309143518518519,1,250,7,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 22:30:31,0.9378587962962963,1,250,7,0,0,2,2,75,nan,nan,nan,0,0
2004-10-01 22:40:31,0.9448032407407407,1,240,6,0,0,1,2,78,nan,nan,nan,0,0
2004-10-01 22:50:31,0.9517476851851852,1,240,6,0,0,1,2,82,nan,nan,nan,0,0
2004-10-01 23:00:31,0.9586921296296296,1,230,6,0,0,1,2,82,nan,nan,nan,0,0
2004-10-01 23:10:31,0.9656365740740741,1,230,4,0,0,0,2,85,nan,nan,nan,0,0
2004-10-01 23:20:31,0.9725810185185185,1,230,4,0,0,1,2,88,nan,nan,nan,0,0
2004-10-01 23:30:31,0.979525462962963,1,210,6,0,0,1,2,92,nan,nan,nan,0,0
2004-10-01 23:40:31,0.9864699074074074,1,220,6,0,0,1,2,88,nan,nan,nan,0,0
2004-10-01 23:50:31,0.9934143518518519,1,240,5,0,0,0,2,85,nan,nan,nan,0,0
2004-10-02 00:00:32,0.00037037037037037035,1,240,6,0,0,0,2,85,nan,nan,nan,0,0
2004-10-02 00:10:31,0.00730324074074074,1,250,7,0,0,0,2,85,nan,nan,nan,0,0
2004-10-02 00:20:31,0.014247685185185184,1,250,7,0,0,0,2,85,nan,nan,nan,0,0
2004-10-02 00:30:31,0.02119212962962963,1,250,7,0,0,0,2,85,nan,nan,nan,0,0
2004-10-02 00:40:31,0.028136574074074074,1,250,7,0,0,0,2,85,nan,nan,nan,0,0
