date,timeofday,Wind,Wind_Direction,Wind_Speed,Gusts,Variable_Winds,Temperature,Dewpoint,rhum,hourly,sixhourly,dayprecip,solid,liquid
2008-03-01 00:00:35,0.0004050925925925926,1,340,3,0,0,14,18,69,nan,nan,nan,0,0
2008-03-01 00:10:31,0.00730324074074074,1,340,3,0,0,14,18,69,nan,nan,nan,0,0
2008-03-01 00:20:31,0.014247685185185184,1,330,4,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 00:30:31,0.02119212962962963,1,290,4,0,0,15,19,72,nan,nan,nan,0,0
2008-03-01 00:40:31,0.028136574074074074,1,270,3,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 00:50:31,0.03508101851851852,1,250,4,0,0,15,18,76,nan,nan,nan,0,0
2008-03-01 01:00:31,0.042025462962962966,1,290,3,0,0,15,18,76,nan,nan,nan,0,0
2008-03-01 01:10:31,0.048969907407407406,1,290,3,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 01:20:31,0.055914351851851854,1,290,3,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 01:30:31,0.0628587962962963,1,320,3,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 01:40:31,0.06980324074074074,1,0,0,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 01:50:31,0.07674768518518518,1,0,0,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 02:00:31,0.08369212962962963,1,0,0,0,0,14,18,69,nan,nan,nan,0,0
2008-03-01 02:10:31,0.09063657407407408,1,250,3,0,0,14,18,73,nan,nan,nan,0,0
2008-03-01 02:20:31,0.09758101851851853,1,0,0,0,0,15,18,76,nan,nan,nan,0,0
2008-03-01 02:30:31,0.10452546296296296,1,0,0,0,0,15,18,76,nan,nan,nan,0,0
2008-03-01 02:40:31,0.1114699074074074,1,0,0,0,0,16,18,79,nan,nan,nan,0,0
2008-03-01 02:50:31,0.11841435185185185,1,0,0,0,0,16,18,79,nan,nan,nan,0,0
2008-03-01 06:35:31,0.27466435185185184,1,160,4,0,0,14,18,76,nan,nan,nan,0,0
2008-03-01 06:45:31,0.2816087962962963,1,130,4,0,0,14,18,76,nan,nan,nan,0,0
2008-03-01 06:55:31,0.28855324074074074,0,130,4,0,0,14,18,-2500,nan,nan,nan,0,0
2008-03-01 07:05:31,0.2954976851851852,0,130,4,0,0,14,18,-2500,nan,nan,nan,0,0
2008-03-01 07:15:31,0.30244212962962963,0,130,4,0,0,14,18,-2500,nan,nan,nan,0,0
2008-03-01 07:25:31,0.30938657407407405,0,130,4,0,0,14,18,-2400,nan,nan,nan,0,0
2008-03-01 07:35:31,0.3163310185185185,0,130,4,0,0,14,18,-2400,nan,nan,nan,0,0
2008-03-01 07:45:31,0.32327546296296295,0,130,4,0,0,14,18,-2300,nan,nan,nan,0,0
2008-03-01 07:55:31,0.3302199074074074,0,130,4,0,0,14,18,-2400,nan,nan,nan,0,0
2008-03-01 08:05:31,0.33716435185185184,0,130,4,0,0,14,18,-2300,nan,nan,nan,0,0
2008-03-01 08:15:31,0.3441087962962963,0,130,4,0,0,14,18,-2200,nan,nan,nan,0,0
2008-03-01 08:25:31,0.35105324074074074,0,130,4,0,0,14,18,-2200,nan,nan,nan,0,0
2008-03-01 08:35:31,0.3579976851851852,0,130,4,0,0,14,18,-2200,nan,nan,nan,0,0
2008-03-01 08:45:31,0.36494212962962963,0,130,4,0,0,14,18,-2100,nan,nan,nan,0,0
2008-03-01 08:55:31,0.37188657407407405,0,130,4,0,0,14,18,-2000,nan,nan,nan,0,0
2008-03-01 09:05:31,0.3788310185185185,0,130,4,0,0,14,18,-2000,nan,nan,nan,0,0
2008-03-01 09:15:31,0.38577546296296295,0,130,4,0,0,14,18,-1900,nan,nan,nan,0,0
2008-03-01 09:25:31,0.3927199074074074,0,130,4,0,0,14,18,-1900,nan,nan,nan,0,0
2008-03-01 09:35:31,0.39966435185185184,0,130,4,0,0,14,18,-1900,nan,nan,nan,0,0
2008-03-01 09:45:31,0.4066087962962963,0,130,4,0,0,14,18,-1900,nan,nan,nan,0,0
2008-03-01 09:55:31,0.41355324074074074,0,130,4,0,0,14,18,-1800,nan,nan,nan,0,0
2008-03-01 10:05:31,0.4204976851851852,0,130,4,0,0,14,18,-1800,nan,nan,nan,0,0
2008-03-01 10:15:31,0.42744212962962963,0,130,4,0,0,14,18,-1800,nan,nan,nan,0,0
2008-03-01 10:25:31,0.43438657407407405,0,130,4,0,0,14,18,-1800,nan,nan,nan,0,0
2008-03-01 10:35:31,0.4413310185185185,0,130,4,0,0,14,18,-1700,nan,nan,nan,0,0
2008-03-01 10:45:31,0.44827546296296295,0,130,4,0,0,14,18,-1600,nan,nan,nan,0,0
2008-03-01 10:55:31,0.4552199074074074,0,130,4,0,0,14,18,-1600,nan,nan,nan,0,0
2008-03-01 11:05:31,0.46216435185185184,0,130,4,0,0,14,18,-1500,nan,nan,nan,0,0
2008-03-01 11:15:31,0.4691087962962963,0,130,4,0,0,14,18,-1400,nan,nan,nan,0,0
2008-03-01 11:25:31,0.47605324074074074,0,130,4,0,0,14,18,-1400,nan,nan,nan,0,0
2008-03-01 11:35:31,0.4829976851851852,0,130,4,0,0,14,18,-1300,nan,nan,nan,0,0
2008-03-01 11:45:31,0.48994212962962963,0,130,4,0,0,14,18,-1300,nan,nan,nan,0,0
2008-03-01 11:55:31,0.49688657407407405,0,130,4,0,0,14,18,-1200,nan,nan,nan,0,0
2008-03-01 12:05:31,0.5038310185185185,0,130,4,0,0,14,18,-1200,nan,nan,nan,0,0
2008-03-01 12:15:31,0.510775462962963,0,130,4,0,0,14,18,-1200,nan,nan,nan,0,0
2008-03-01 12:25:31,0.5177199074074074,0,130,4,0,0,4,14,46,nan,nan,nan,0,0
2008-03-01 12:35:31,0.5246643518518519,0,130,4,0,0,4,14,-1100,nan,nan,nan,0,0
2008-03-01 12:45:31,0.5316087962962963,0,130,4,0,0,4,14,-1000,nan,nan,nan,0,0
2008-03-01 12:55:31,0.5385532407407407,0,130,4,0,0,4,14,-1000,nan,nan,nan,0,0
2008-03-01 13:05:31,0.5454976851851852,0,130,4,0,0,4,14,-900,nan,nan,nan,0,0
2008-03-01 13:15:31,0.5524421296296296,0,130,4,0,0,4,14,-900,nan,nan,nan,0,0
2008-03-01 13:25:31,0.5593865740740741,0,130,4,0,0,4,14,-800,nan,nan,nan,0,0
2008-03-01 13:35:31,0.5663310185185185,0,130,4,0,0,4,14,-800,nan,nan,nan,0,0
2008-03-01 13:45:31,0.573275462962963,0,130,4,0,0,4,14,-800,nan,nan,nan,0,0
2008-03-01 13:55:31,0.5802199074074074,0,130,4,0,0,4,14,-700,nan,nan,nan,0,0
2008-03-01 14:05:31,0.5871643518518519,0,130,4,0,0,4,14,-700,nan,nan,nan,0,0
2008-03-01 14:15:31,0.5941087962962963,0,130,4,0,0,4,14,-700,nan,nan,nan,0,0
2008-03-01 14:25:31,0.6010532407407407,0,130,4,0,0,4,14,-700,nan,nan,nan,0,0
2008-03-01 14:35:31,0.6079976851851852,0,130,4,0,0,4,14,-700,nan,nan,nan,0,0
2008-03-01 14:45:31,0.6149421296296296,0,130,4,0,0,4,14,-700,nan,nan,nan,0,0
2008-03-01 14:55:31,0.6218865740740741,0,130,4,0,0,4,14,-600,nan,nan,nan,0,0
2008-03-01 15:05:31,0.6288310185185185,0,130,4,0,0,4,14,-600,nan,nan,nan,0,0
2008-03-01 15:15:31,0.635775462962963,0,130,4,0,0,4,14,-600,nan,nan,nan,0,0
2008-03-01 15:25:31,0.6427199074074074,0,130,4,0,0,4,14,-600,nan,nan,nan,0,0
2008-03-01 15:35:31,0.6496643518518519,0,130,4,0,0,4,14,-600,nan,nan,nan,0,0
2008-03-01 15:45:31,0.6566087962962963,0,130,4,0,0,4,14,-600,nan,nan,nan,0,0
2008-03-01 15:55:31,0.6635532407407407,1,120,6,0,0,1,12,41,nan,nan,nan,0,0
2008-03-01 16:05:31,0.6704976851851852,1,120,8,0,0,1,12,41,nan,nan,nan,0,0
2008-03-01 16:15:31,0.6774421296296296,1,100,8,0,0,1,12,41,nan,nan,nan,0,0
2008-03-01 16:25:31,0.6843865740740741,1,120,9,0,0,1,12,41,nan,nan,nan,0,0
2008-03-01 16:35:31,0.6913310185185185,1,100,6,0,0,1,12,41,nan,nan,nan,0,0
2008-03-01 16:45:31,0.698275462962963,1,110,8,0,0,1,12,43,nan,nan,nan,0,0
2008-03-01 16:55:31,0.7052199074074074,1,100,8,0,0,1,12,43,nan,nan,nan,0,0
2008-03-01 17:05:31,0.7121643518518519,1,100,7,0,0,1,12,43,nan,nan,nan,0,0
2008-03-01 17:15:31,0.7191087962962963,1,100,7,0,0,2,12,44,nan,nan,nan,0,0
2008-03-01 17:25:31,0.7260532407407407,1,100,6,0,0,2,12,44,nan,nan,nan,0,0
2008-03-01 17:35:31,0.7329976851851852,1,100,5,0,0,2,12,46,nan,nan,nan,0,0
2008-03-01 17:45:31,0.7399421296296296,1,100,6,0,0,2,12,46,nan,nan,nan,0,0
2008-03-01 17:55:31,0.7468865740740741,0,100,6,0,0,2,12,-700,nan,nan,nan,0,0
2008-03-01 18:05:31,0.7538310185185185,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 18:15:31,0.760775462962963,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 18:25:31,0.7677199074074074,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 18:35:31,0.7746643518518519,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 18:45:31,0.7816087962962963,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 18:55:31,0.7885532407407407,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 19:05:31,0.7954976851851852,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 19:15:31,0.8024421296296296,0,100,6,0,0,2,12,-800,nan,nan,nan,0,0
2008-03-01 19:25:31,0.8093865740740741,0,100,6,0,0,2,12,-900,nan,nan,nan,0,0
2008-03-01 19:35:31,0.8163310185185185,0,100,6,0,0,2,12,-900,nan,nan,nan,0,0
2008-03-01 19:45:31,0.823275462962963,0,100,6,0,0,2,12,-900,nan,nan,nan,0,0
2008-03-01 19:55:31,0.8302199074074074,0,100,6,0,0,2,12,-900,nan,nan,nan,0,0
2008-03-01 20:05:31,0.8371643518518519,0,100,6,0,0,2,12,-900,nan,nan,nan,0,0
2008-03-01 20:15:31,0.8441087962962963,0,100,6,0,0,2,12,-900,nan,nan,nan,0,0
