date,timeofday,Wind,Wind_Direction,Wind_Speed,Gusts,Variable_Winds,Temperature,Dewpoint,rhum,hourly,sixhourly,dayprecip,solid,liquid
2012-11-01 00:00:35,0.0004050925925925926,1,290,3,0,0,4,2,nan,nan,nan,nan,0,0
2012-11-01 00:10:31,0.00730324074074074,1,300,3,0,0,4,2,nan,nan,nan,nan,0,0
2012-11-01 00:20:31,0.014247685185185184,1,290,4,0,0,4,2,67,nan,nan,nan,0,0
2012-11-01 00:30:31,0.02119212962962963,1,300,6,0,0,3,2,70,nan,nan,nan,0,0
2012-11-01 00:40:31,0.028136574074074074,1,310,7,0,0,3,2,70,nan,nan,nan,0,0
2012-11-01 00:50:31,0.03508101851851852,1,320,6,0,0,3,1,72,nan,nan,nan,0,0
2012-11-01 01:00:31,0.042025462962962966,1,320,7,0,0,3,1,72,nan,nan,nan,0,0
2012-11-01 01:10:31,0.048969907407407406,1,330,6,0,0,5,1,67,nan,nan,nan,0,0
2012-11-01 01:20:31,0.055914351851851854,1,320,8,0,0,5,1,67,nan,nan,nan,0,0
2012-11-01 01:30:31,0.0628587962962963,1,320,7,0,0,4,1,70,nan,nan,nan,0,0
2012-11-01 01:40:31,0.06980324074074074,1,330,6,0,0,4,1,70,nan,nan,nan,0,0
2012-11-01 01:50:31,0.07674768518518518,1,320,7,0,0,4,0,73,nan,nan,nan,0,0
2012-11-01 02:00:31,0.08369212962962963,1,330,7,0,0,4,0,73,nan,nan,nan,0,0
2012-11-01 02:10:31,0.09063657407407408,1,330,8,0,0,4,0,73,nan,nan,nan,0,0
2012-11-01 02:20:31,0.09758101851851853,1,330,8,0,0,4,0,73,nan,nan,nan,0,0
2012-11-01 02:30:31,0.10452546296296296,1,330,8,0,0,4,0,73,nan,nan,nan,0,0
2012-11-01 02:40:31,0.1114699074074074,1,330,7,0,0,4,1,76,nan,nan,nan,0,0
2012-11-01 02:50:31,0.11841435185185185,1,320,8,0,0,5,1,73,nan,nan,nan,0,0
2012-11-01 03:00:31,0.1253587962962963,1,320,8,0,0,5,1,76,nan,nan,nan,0,0
2012-11-01 03:10:31,0.13230324074074074,1,320,8,0,0,5,1,76,nan,nan,nan,0,0
2012-11-01 03:20:31,0.13924768518518518,1,330,9,0,0,6,1,73,nan,nan,nan,0,0
