14926KSTC STC20030101000010401/01/03 00:00:31  5-MIN KSTC 010600Z AUTO 06006KT 10SM OVC100 M07/M12 A3014 830 68 -1600 060/06 RMK AO2
14926KSTC STC20030101000510401/01/03 00:05:31  5-MIN KSTC 010605Z AUTO 06005KT 10SM OVC095 M07/M12 A3014 830 68 -1600 050/05 RMK AO2
14926KSTC STC20030101001010401/01/03 00:10:31  5-MIN KSTC 010610Z AUTO 06005KT 10SM BKN095 M07/M12 A3014 830 68 -1600 060/05 RMK AO2
14926KSTC STC20030101001510401/01/03 00:15:31  5-MIN KSTC 010615Z AUTO 07006KT 10SM BKN095 M07/M12 A3014 830 68 -1600 060/06 RMK AO2
14926KSTC STC20030101002010401/01/03 00:20:31  5-MIN KSTC 010620Z AUTO 07007KT 10SM BKN095 M07/M13 A3013 830 65 -1600 070/07 RMK AO2
14926KSTC STC20030101002510401/01/03 00:25:31  5-MIN KSTC 010625Z AUTO 07007KT 10SM BKN100 M07/M13 A3013 830 65 -1600 070/07 RMK AO2
14926KSTC STC20030101003010401/01/03 00:30:31  5-MIN KSTC 010630Z AUTO 06009KT 10SM SCT100 M07/M13 A3012 840 65 -1600 060/09 RMK AO2
14926KSTC STC20030101003510401/01/03 00:35:31  5-MIN KSTC 010635Z AUTO 06009KT 10SM FEW110 M07/M13 A3012 840 65 -1600 060/09 RMK AO2
14926KSTC STC20030101004010401/01/03 00:40:31  5-MIN KSTC 010640Z AUTO 06008KT 10SM FEW110 M07/M13 A3012 840 65 -1600 050/08 RMK AO2
14926KSTC STC20030101004510401/01/03 00:45:31  5-MIN KSTC 010645Z AUTO 06008KT 10SM FEW110 M07/M13 A3012 840 65 -1600 050/08 RMK AO2
14926KSTC STC20030101005011801/01/03 00:50:31  5-MIN KSTC 010650Z AUTO 06008KT 10SM CLR M07/M13 A3012 840 65 -1600 050/08 RMK AO2 SLP226 T10721128
14926KSTC STC20030101005510101/01/03 00:55:31  5-MIN KSTC 010655Z AUTO 05009KT 10SM CLR M07/M13 A3011 850 62 -1600 050/09 RMK AO2
14926KSTC STC20030101010010101/01/03 01:00:31  5-MIN KSTC 010700Z AUTO 05009KT 10SM CLR M07/M13 A3011 850 62 -1600 050/09 RMK AO2
14926KSTC STC20030101010510101/01/03 01:05:31  5-MIN KSTC 010705Z AUTO 05008KT 10SM CLR M07/M13 A3010 860 62 -1600 050/08 RMK AO2
14926KSTC STC20030101011010101/01/03 01:10:31  5-MIN KSTC 010710Z AUTO 05009KT 10SM CLR M07/M13 A3010 860 62 -1600 050/09 RMK AO2
14926KSTC STC20030101011510401/01/03 01:15:31  5-MIN KSTC 010715Z AUTO 05009KT 10SM FEW120 M07/M13 A3010 860 62 -1600 040/09 RMK AO2
14926KSTC STC20030101012010401/01/03 01:20:31  5-MIN KSTC 010720Z AUTO 05008KT 10SM SCT120 M07/M13 A3010 860 62 -1600 050/08 RMK AO2
14926KSTC STC20030101012510401/01/03 01:25:31  5-MIN KSTC 010725Z AUTO 05009KT 10SM SCT120 M07/M13 A3010 860 62 -1600 050/09 RMK AO2
14926KSTC STC20030101013010401/01/03 01:30:31  5-MIN KSTC 010730Z AUTO 06006KT 10SM SCT120 M07/M13 A3011 850 62 -1600 060/06 RMK AO2
14926KSTC STC20030101013510401/01/03 01:35:31  5-MIN KSTC 010735Z AUTO 05006KT 10SM SCT120 M07/M13 A3011 850 62 -1600 050/06 RMK AO2
14926KSTC STC20030101014010401/01/03 01:40:31  5-MIN KSTC 010740Z AUTO 06007KT 10SM SCT120 M07/M13 A3010 860 62 -1600 060/07 RMK AO2
14926KSTC STC20030101014510401/01/03 01:45:31  5-MIN KSTC 010745Z AUTO 05006KT 10SM SCT120 M07/M13 A3010 860 62 -1600 050/06 RMK AO2
14926KSTC STC20030101015012101/01/03 01:50:31  5-MIN KSTC 010750Z AUTO 05006KT 10SM SCT120 M07/M13 A3010 860 62 -1600 050/06 RMK AO2 SLP221 T10721133
14926KSTC STC20030101015510401/01/03 01:55:31  5-MIN KSTC 010755Z AUTO 06007KT 10SM BKN120 M07/M13 A3011 850 62 -1600 060/07 RMK AO2
14926KSTC STC20030101020010401/01/03 02:00:31  5-MIN KSTC 010800Z AUTO 05005KT 10SM SCT120 M07/M13 A3011 850 62 -1600 050/05 RMK AO2
14926KSTC STC20030101020510401/01/03 02:05:31  5-MIN KSTC 010805Z AUTO 06007KT 10SM BKN120 M07/M13 A3011 850 62 -1600 060/07 RMK AO2
14926KSTC STC20030101021010401/01/03 02:10:31  5-MIN KSTC 010810Z AUTO 06006KT 10SM BKN120 M07/M13 A3011 850 62 -1600 060/06 RMK AO2
14926KSTC STC20030101021510401/01/03 02:15:31  5-MIN KSTC 010815Z AUTO 07006KT 10SM BKN120 M07/M13 A3011 850 62 -1600 070/06 RMK AO2
14926KSTC STC20030101022010401/01/03 02:20:31  5-MIN KSTC 010820Z AUTO 05004KT 10SM BKN120 M07/M13 A3011 850 62 -1600 050/04 RMK AO2
14926KSTC STC20030101022510401/01/03 02:25:31  5-MIN KSTC 010825Z AUTO 05005KT 10SM BKN120 M07/M13 A3011 850 62 -1600 050/05 RMK AO2
14926KSTC STC20030101023010401/01/03 02:30:31  5-MIN KSTC 010830Z AUTO 06009KT 10SM OVC120 M07/M13 A3012 850 62 -1600 060/09 RMK AO2
14926KSTC STC20030101023510401/01/03 02:35:31  5-MIN KSTC 010835Z AUTO 06005KT 10SM OVC120 M07/M13 A3012 850 62 -1600 060/05 RMK AO2
14926KSTC STC20030101024010401/01/03 02:40:31  5-MIN KSTC 010840Z AUTO 07007KT 10SM OVC120 M07/M13 A3012 840 62 -1600 070/07 RMK AO2
14926KSTC STC20030101024510401/01/03 02:45:31  5-MIN KSTC 010845Z AUTO 07007KT 10SM OVC120 M07/M13 A3012 840 62 -1600 070/07 RMK AO2
14926KSTC STC20030101025012701/01/03 02:50:31  5-MIN KSTC 010850Z AUTO 06008KT 10SM OVC120 M07/M13 A3012 840 62 -1600 060/08 RMK AO2 SLP225 T10721133 50012
14926KSTC STC20030101025510401/01/03 02:55:31  5-MIN KSTC 010855Z AUTO 06007KT 10SM OVC120 M07/M14 A3012 840 59 -1600 060/07 RMK AO2
14926KSTC STC20030101030010401/01/03 03:00:31  5-MIN KSTC 010900Z AUTO 06008KT 10SM OVC120 M07/M14 A3012 840 59 -1600 060/08 RMK AO2
14926KSTC STC20030101030510401/01/03 03:05:31  5-MIN KSTC 010905Z AUTO 07008KT 10SM OVC120 M07/M14 A3012 840 59 -1600 060/08 RMK AO2
14926KSTC STC20030101031010401/01/03 03:10:31  5-MIN KSTC 010910Z AUTO 07007KT 10SM OVC120 M07/M13 A3013 840 62 -1600 070/07 RMK AO2
14926KSTC STC20030101031510401/01/03 03:15:31  5-MIN KSTC 010915Z AUTO 07007KT 10SM OVC120 M07/M13 A3013 840 62 -1600 070/07 RMK AO2
14926KSTC STC20030101032010401/01/03 03:20:31  5-MIN KSTC 010920Z AUTO 07006KT 10SM OVC120 M08/M13 A3013 830 64 -1700 070/06 RMK AO2
14926KSTC STC20030101032510401/01/03 03:25:31  5-MIN KSTC 010925Z AUTO 06005KT 10SM OVC120 M08/M13 A3013 830 64 -1700 060/05 RMK AO2
14926KSTC STC20030101033010401/01/03 03:30:31  5-MIN KSTC 010930Z AUTO 06006KT 10SM OVC120 M08/M13 A3013 830 64 -1700 050/06 RMK AO2
14926KSTC STC20030101033510401/01/03 03:35:31  5-MIN KSTC 010935Z AUTO 07008KT 10SM OVC120 M08/M13 A3013 830 64 -1700 060/08 RMK AO2
14926KSTC STC20030101034010401/01/03 03:40:31  5-MIN KSTC 010940Z AUTO 07007KT 10SM OVC110 M08/M13 A3013 830 64 -1700 070/07 RMK AO2
14926KSTC STC20030101034510401/01/03 03:45:31  5-MIN KSTC 010945Z AUTO 06006KT 10SM OVC110 M08/M13 A3013 830 64 -1700 060/06 RMK AO2
