14926KSTC STC20170601000010906/01/17 00:00:31  5-MIN KSTC 010600Z AUTO 00000KT 10SM CLR 07/05 A3004 910 86 200 000/00 RMK AO2 T00720050 $
14926KSTC STC20170601000510906/01/17 00:05:31  5-MIN KSTC 010605Z AUTO 00000KT 10SM CLR 07/04 A3004 910 82 200 000/00 RMK AO2 T00720044 $
14926KSTC STC20170601001010906/01/17 00:10:31  5-MIN KSTC 010610Z AUTO 00000KT 10SM CLR 07/04 A3004 910 82 200 000/00 RMK AO2 T00720044 $
14926KSTC STC20170601001510906/01/17 00:15:31  5-MIN KSTC 010615Z AUTO 00000KT 10SM CLR 06/04 A3004 910 89 100 000/00 RMK AO2 T00610044 $
14926KSTC STC20170601002010906/01/17 00:20:31  5-MIN KSTC 010620Z AUTO 00000KT 10SM CLR 06/04 A3005 910 89 100 000/00 RMK AO2 T00610044 $
14926KSTC STC20170601002510706/01/17 00:25:31  5-MIN KSTC 010625Z AUTO 00000KT 10SM CLR 06/04 A3005 910 92 0 000/00 RMK AO2 T00560044 $
14926KSTC STC20170601003010906/01/17 00:30:31  5-MIN KSTC 010630Z AUTO 00000KT 10SM CLR 06/04 A3005 910 89 100 000/00 RMK AO2 T00610044 $
14926KSTC STC20170601003510906/01/17 00:35:31  5-MIN KSTC 010635Z AUTO 00000KT 10SM CLR 06/05 A3005 910 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601004010906/01/17 00:40:31  5-MIN KSTC 010640Z AUTO 00000KT 10SM CLR 06/05 A3004 910 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601004510906/01/17 00:45:31  5-MIN KSTC 010645Z AUTO 00000KT 10SM CLR 06/05 A3005 910 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601005011606/01/17 00:50:31  5-MIN KSTC 010650Z AUTO 00000KT 10SM CLR 06/05 A3005 910 93 100 000/00 RMK AO2 SLP185 T00610050 $
14926KSTC STC20170601005510906/01/17 00:55:31  5-MIN KSTC 010655Z AUTO 00000KT 10SM CLR 06/05 A3005 910 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601010010906/01/17 01:00:31  5-MIN KSTC 010700Z AUTO 00000KT 10SM CLR 06/05 A3005 910 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601010510706/01/17 01:05:31  5-MIN KSTC 010705Z AUTO 00000KT 10SM CLR 06/04 A3005 900 92 0 000/00 RMK AO2 T00560044 $
14926KSTC STC20170601011010706/01/17 01:10:31  5-MIN KSTC 010710Z AUTO 00000KT 10SM CLR 06/04 A3006 900 92 0 000/00 RMK AO2 T00560044 $
14926KSTC STC20170601011510906/01/17 01:15:31  5-MIN KSTC 010715Z AUTO 00000KT 10SM CLR 06/05 A3006 900 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601012010906/01/17 01:20:31  5-MIN KSTC 010720Z AUTO 00000KT 10SM CLR 06/05 A3005 900 93 100 000/00 RMK AO2 T00610050 $
14926KSTC STC20170601012510706/01/17 01:25:31  5-MIN KSTC 010725Z AUTO 00000KT 10SM CLR 06/05 A3005 900 96 0 000/00 RMK AO2 T00560050 $
14926KSTC STC20170601013010706/01/17 01:30:31  5-MIN KSTC 010730Z AUTO 00000KT 10SM CLR 06/05 A3006 900 96 0 000/00 RMK AO2 T00560050 $
14926KSTC STC20170601013510706/01/17 01:35:31  5-MIN KSTC 010735Z AUTO 00000KT 10SM CLR 06/05 A3006 900 96 0 000/00 RMK AO2 T00560050 $
14926KSTC STC20170601014010806/01/17 01:40:31  5-MIN KSTC 010740Z AUTO 00000KT 10SM CLR 05/05 A3005 900 100 0 000/00 RMK AO2 T00500050 $
