14926KSTC STC20160601000011406/01/16 00:00:31  5-MIN KSTC 010600Z AUTO 21011KT 10SM FEW090 18/10 A2980 1140 60 1800 210/11 RMK AO2 T01780100 $
14926KSTC STC20160601000511406/01/16 00:05:31  5-MIN KSTC 010605Z AUTO 22010KT 10SM FEW085 18/10 A2980 1140 60 1800 220/10 RMK AO2 T01780100 $
14926KSTC STC20160601001011106/01/16 00:10:31  5-MIN KSTC 010610Z AUTO 22010KT 10SM CLR 17/10 A2980 1140 62 1700 220/10 RMK AO2 T01720100 $
14926KSTC STC20160601001511106/01/16 00:15:31  5-MIN KSTC 010615Z AUTO 22009KT 10SM CLR 17/10 A2980 1140 62 1700 220/09 RMK AO2 T01720100 $
14926KSTC STC20160601002011106/01/16 00:20:31  5-MIN KSTC 010620Z AUTO 22009KT 10SM CLR 17/10 A2980 1140 64 1600 220/09 RMK AO2 T01670100 $
14926KSTC STC20160601002511106/01/16 00:25:31  5-MIN KSTC 010625Z AUTO 22009KT 10SM CLR 17/11 A2980 1140 67 1600 220/09 RMK AO2 T01670106 $
14926KSTC STC20160601003011106/01/16 00:30:31  5-MIN KSTC 010630Z AUTO 22007KT 10SM CLR 17/11 A2980 1140 67 1600 220/07 RMK AO2 T01670106 $
14926KSTC STC20160601003511106/01/16 00:35:31  5-MIN KSTC 010635Z AUTO 22006KT 10SM CLR 16/11 A2980 1140 69 1600 220/06 RMK AO2 T01610106 $
14926KSTC STC20160601004011106/01/16 00:40:31  5-MIN KSTC 010640Z AUTO 22007KT 10SM CLR 16/11 A2980 1140 69 1600 220/07 RMK AO2 T01610106 $
14926KSTC STC20160601004511406/01/16 00:45:31  5-MIN KSTC 010645Z AUTO 22007KT 10SM FEW085 16/11 A2980 1140 69 1600 220/07 RMK AO2 T01610106 $
14926KSTC STC20160601005012106/01/16 00:50:31  5-MIN KSTC 010650Z AUTO 22008KT 10SM SCT085 16/10 A2980 1140 67 1600 220/08 RMK AO2 SLP096 T01610100 $
14926KSTC STC20160601005511406/01/16 00:55:31  5-MIN KSTC 010655Z AUTO 21009KT 10SM BKN085 16/10 A2980 1140 67 1600 210/09 RMK AO2 T01610100 $
14926KSTC STC20160601010011406/01/16 01:00:31  5-MIN KSTC 010700Z AUTO 22009KT 10SM BKN085 16/09 A2979 1140 64 1600 220/09 RMK AO2 T01610094 $
14926KSTC STC20160601010511406/01/16 01:05:31  5-MIN KSTC 010705Z AUTO 22009KT 10SM BKN085 16/09 A2979 1140 64 1600 220/09 RMK AO2 T01610094 $
14926KSTC STC20160601011011406/01/16 01:10:31  5-MIN KSTC 010710Z AUTO 23011KT 10SM BKN085 16/09 A2979 1150 62 1600 230/11 RMK AO2 T01610089 $
14926KSTC STC20160601011511406/01/16 01:15:31  5-MIN KSTC 010715Z AUTO 24011KT 10SM BKN085 16/09 A2979 1150 62 1600 240/11 RMK AO2 T01610089 $
14926KSTC STC20160601012011406/01/16 01:20:31  5-MIN KSTC 010720Z AUTO 23009KT 10SM BKN085 16/09 A2979 1150 62 1600 230/09 RMK AO2 T01610089 $
14926KSTC STC20160601012511406/01/16 01:25:31  5-MIN KSTC 010725Z AUTO 23010KT 10SM SCT085 16/08 A2979 1150 59 1600 230/10 RMK AO2 T01610083 $
14926KSTC STC20160601013011406/01/16 01:30:31  5-MIN KSTC 010730Z AUTO 22011KT 10SM FEW085 16/08 A2979 1150 62 1500 220/11 RMK AO2 T01560083 $
14926KSTC STC20160601013511406/01/16 01:35:31  5-MIN KSTC 010735Z AUTO 23011KT 10SM FEW085 16/08 A2978 1150 62 1500 220/11 RMK AO2 T01560083 $
14926KSTC STC20160601014011406/01/16 01:40:31  5-MIN KSTC 010740Z AUTO 23012KT 10SM FEW085 16/08 A2978 1150 62 1500 230/12 RMK AO2 T01560083 $
14926KSTC STC20160601014511106/01/16 01:45:31  5-MIN KSTC 010745Z AUTO 23011KT 10SM CLR 15/08 A2978 1160 64 1500 230/11 RMK AO2 T01500083 $
14926KSTC STC20160601015011806/01/16 01:50:31  5-MIN KSTC 010750Z AUTO 23012KT 10SM CLR 15/08 A2978 1160 64 1500 230/12 RMK AO2 SLP090 T01500083 $
14926KSTC STC20160601015511106/01/16 01:55:31  5-MIN KSTC 010755Z AUTO 23010KT 10SM CLR 15/08 A2978 1160 64 1500 230/10 RMK AO2 T01500083 $
14926KSTC STC20160601020011106/01/16 02:00:31  5-MIN KSTC 010800Z AUTO 23009KT 10SM CLR 15/08 A2978 1150 64 1500 230/09 RMK AO2 T01500083 $
14926KSTC STC20160601020511106/01/16 02:05:31  5-MIN KSTC 010805Z AUTO 23010KT 10SM CLR 15/08 A2978 1160 64 1500 230/10 RMK AO2 T01500083 $
14926KSTC STC20160601021011106/01/16 02:10:31  5-MIN KSTC 010810Z AUTO 23010KT 10SM CLR 14/08 A2978 1160 66 1400 230/10 RMK AO2 T01440083 $
