14926KSTC STC20010201000011902/01/01 00:00:32  5-MIN KSTC 010600Z AUTO 30017KT 10SM FEW027 SCT031 OVC044 M11/M15 A2991 1040 70 -1800 300/17 RMK AO2
14926KSTC STC20010201000511902/01/01 00:05:31  5-MIN KSTC 010605Z AUTO 32017KT 10SM SCT027 BKN031 OVC044 M11/M16 A2991 1030 70 -1900 310/17 RMK AO2
14926KSTC STC20010201001011902/01/01 00:10:31  5-MIN KSTC 010610Z AUTO 31015KT 10SM SCT027 BKN040 OVC047 M11/M16 A2991 1030 67 -1900 310/15 RMK AO2
14926KSTC STC20010201001511902/01/01 00:15:31  5-MIN KSTC 010615Z AUTO 29017KT 10SM FEW025 BKN034 OVC100 M11/M16 A2992 1030 70 -1900 290/17 RMK AO2
14926KSTC STC20010201002014302/01/01 00:20:31  5-MIN KSTC 010620Z AUTO 29021G26KT 10SM FEW025 BKN045 OVC100 M12/M17 A2992 1030 67 -2000 280/21G26 RMK AO2 PK WND 28026/0620
14926KSTC STC20010201002514302/01/01 00:25:31  5-MIN KSTC 010625Z AUTO 29023G28KT 10SM FEW025 SCT033 OVC100 M12/M18 A2992 1030 61 -2000 290/23G28 RMK AO2 PK WND 29028/0625
14926KSTC STC20010201003013602/01/01 00:30:31  5-MIN KSTC 010630Z AUTO 30022G28KT 10SM FEW025 OVC095 M12/M18 A2992 1020 61 -2000 300/22G28 RMK AO2 PK WND 29028/0625
14926KSTC STC20010201003513002/01/01 00:35:31  5-MIN KSTC 010635Z AUTO 31018KT 10SM FEW030 OVC095 M13/M18 A2992 1030 63 -2100 300/18 RMK AO2 PK WND 29028/0625
14926KSTC STC20010201004012302/01/01 00:40:31  5-MIN KSTC 010640Z AUTO 31014KT 10SM OVC095 M13/M18 A2992 1030 63 -2100 300/14 RMK AO2 PK WND 29028/0625
14926KSTC STC20010201004512302/01/01 00:45:31  5-MIN KSTC 010645Z AUTO 30019KT 10SM OVC090 M13/M18 A2992 1020 66 -2100 300/19 RMK AO2 PK WND 29028/0625
14926KSTC STC20010201005014002/01/01 00:50:31  5-MIN KSTC 010650Z AUTO 31018KT 10SM BKN090 M13/M18 A2993 1020 66 -2200 300/18 RMK AO2 PK WND 29028/0625 SLP162 T11331183
14926KSTC STC20010201005510502/01/01 00:55:31  5-MIN KSTC 010655Z AUTO 31018KT 10SM BKN090 M13/M19 A2993 1020 63 -2200 300/18 RMK AO2
14926KSTC STC20010201010011102/01/01 01:00:31  5-MIN KSTC 010700Z AUTO 30017G24KT 10SM SCT090 M14/M19 A2993 1010 66 -2300 300/17G24 RMK AO2
14926KSTC STC20010201010510502/01/01 01:05:31  5-MIN KSTC 010705Z AUTO 30014KT 10SM FEW090 M14/M18 A2994 1010 69 -2300 300/14 RMK AO2
14926KSTC STC20010201011010502/01/01 01:10:31  5-MIN KSTC 010710Z AUTO 31014KT 10SM FEW090 M13/M18 A2994 1000 66 -2200 300/14 RMK AO2
14926KSTC STC20010201011510802/01/01 01:15:31  5-MIN KSTC 010715Z AUTO 32019G22KT 10SM CLR M15/M22 A2995 1000 57 -2400 310/19G22 RMK AO2
14926KSTC STC20010201012011402/01/01 01:20:31  5-MIN KSTC 010720Z AUTO 32020G23KT 10SM CLR M16/M23 A2996 990 57 -2600 310/20G23 RMK AO2 PRESRR
14926KSTC STC20010201012510802/01/01 01:25:31  5-MIN KSTC 010725Z AUTO 31020KT 10SM CLR M16/M23 A2996 990 54 -2600 310/20 RMK AO2 PRESRR
14926KSTC STC20010201013011402/01/01 01:30:31  5-MIN KSTC 010730Z AUTO 31021G25KT 10SM CLR M17/M22 A2997 980 63 -2700 310/21G25 RMK AO2 PRESRR
14926KSTC STC20010201013510702/01/01 01:35:31  5-MIN KSTC 010735Z AUTO 31018G25KT 10SM CLR M17/M22 A2997 980 65 -2800 310/18G25 RMK AO2
14926KSTC STC20010201014010102/01/01 01:40:31  5-MIN KSTC 010740Z AUTO 30018KT 10SM CLR M17/M22 A2998 970 65 -2800 300/18 RMK AO2
14926KSTC STC20010201014510102/01/01 01:45:31  5-MIN KSTC 010745Z AUTO 30016KT 10SM CLR M17/M22 A2998 970 65 -2800 290/16 RMK AO2
14926KSTC STC20010201015011802/01/01 01:50:31  5-MIN KSTC 010750Z AUTO 31022KT 10SM CLR M18/M23 A2998 970 65 -2900 300/22 RMK AO2 SLP181 T11781228
14926KSTC STC20010201015510102/01/01 01:55:31  5-MIN KSTC 010755Z AUTO 31022KT 10SM CLR M18/M23 A2998 970 65 -2900 310/22 RMK AO2
14926KSTC STC20010201020010102/01/01 02:00:31  5-MIN KSTC 010800Z AUTO 31019KT 10SM CLR M18/M23 A2999 970 65 -2900 310/19 RMK AO2
14926KSTC STC20010201020510102/01/01 02:05:31  5-MIN KSTC 010805Z AUTO 31019KT 10SM CLR M18/M23 A2999 960 65 -2900 310/19 RMK AO2
14926KSTC STC20010201021010102/01/01 02:10:31  5-MIN KSTC 010810Z AUTO 31015KT 10SM CLR M18/M23 A2999 960 65 -2900 310/15 RMK AO2
14926KSTC STC20010201021510102/01/01 02:15:31  5-MIN KSTC 010815Z AUTO 31014KT 10SM CLR M19/M23 A2999 960 68 -3000 310/14 RMK AO2
14926KSTC STC20010201022010102/01/01 02:20:31  5-MIN KSTC 010820Z AUTO 30010KT 10SM CLR M19/M23 A2999 960 68 -3000 300/10 RMK AO2
14926KSTC STC20010201022510702/01/01 02:25:31  5-MIN KSTC 010825Z AUTO 30016G19KT 10SM CLR M19/M23 A3000 950 68 -3000 290/16G19 RMK AO2
14926KSTC STC20010201023010102/01/01 02:30:31  5-MIN KSTC 010830Z AUTO 30017KT 10SM CLR M19/M23 A3000 950 68 -3000 300/17 RMK AO2
14926KSTC STC20010201023510702/01/01 02:35:31  5-MIN KSTC 010835Z AUTO 31017G22KT 10SM CLR M19/M23 A3001 950 68 -3000 300/17G22 RMK AO2
14926KSTC STC20010201024010702/01/01 02:40:31  5-MIN KSTC 010840Z AUTO 30016G22KT 10SM CLR M19/M23 A3001 940 68 -3000 300/16G22 RMK AO2
14926KSTC STC20010201024510702/01/01 02:45:31  5-MIN KSTC 010845Z AUTO 31017G23KT 10SM CLR M19/M24 A3001 940 68 -3100 300/17G23 RMK AO2
14926KSTC STC20010201025013002/01/01 02:50:31  5-MIN KSTC 010850Z AUTO 31014G23KT 10SM CLR M19/M24 A3001 940 68 -3100 300/14G23 RMK AO2 SLP194 T11941239 53017
14926KSTC STC20010201025510102/01/01 02:55:31  5-MIN KSTC 010855Z AUTO 30015KT 10SM CLR M19/M24 A3001 940 68 -3100 300/15 RMK AO2
14926KSTC STC20010201030010702/01/01 03:00:31  5-MIN KSTC 010900Z AUTO 31016G22KT 10SM CLR M19/M24 A3002 940 68 -3100 310/16G22 RMK AO2
14926KSTC STC20010201030510702/01/01 03:05:31  5-MIN KSTC 010905Z AUTO 31017G22KT 10SM CLR M20/M24 A3002 930 71 -3200 310/17G22 RMK AO2
14926KSTC STC20010201031010702/01/01 03:10:31  5-MIN KSTC 010910Z AUTO 30013G20KT 10SM CLR M20/M24 A3002 930 71 -3200 300/13G20 RMK AO2
14926KSTC STC20010201031510102/01/01 03:15:31  5-MIN KSTC 010915Z AUTO 29014KT 10SM CLR M20/M24 A3003 930 71 -3200 290/14 RMK AO2
14926KSTC STC20010201032010102/01/01 03:20:31  5-MIN KSTC 010920Z AUTO 30018KT 10SM CLR M20/M24 A3002 930 68 -3200 300/18 RMK AO2
14926KSTC STC20010201032510102/01/01 03:25:31  5-MIN KSTC 010925Z AUTO 30016KT 10SM CLR M20/M24 A3002 930 68 -3200 300/16 RMK AO2
14926KSTC STC20010201033010102/01/01 03:30:31  5-MIN KSTC 010930Z AUTO 31014KT 10SM CLR M20/M24 A3003 930 68 -3200 310/14 RMK AO2
14926KSTC STC20010201033510102/01/01 03:35:31  5-MIN KSTC 010935Z AUTO 30014KT 10SM CLR M21/M24 A3003 930 71 -3300 300/14 RMK AO2
14926KSTC STC20010201034010102/01/01 03:40:31  5-MIN KSTC 010940Z AUTO 30015KT 10SM CLR M21/M25 A3003 920 68 -3300 300/15 RMK AO2
14926KSTC STC20010201034510102/01/01 03:45:31  5-MIN KSTC 010945Z AUTO 30016KT 10SM CLR M21/M24 A3003 920 71 -3300 300/16 RMK AO2
14926KSTC STC20010201035011802/01/01 03:50:31  5-MIN KSTC 010950Z AUTO 30013KT 10SM CLR M21/M25 A3004 920 68 -3300 300/13 RMK AO2 SLP204 T12061250
14926KSTC STC20010201035510102/01/01 03:55:31  5-MIN KSTC 010955Z AUTO 30014KT 10SM CLR M21/M25 A3004 920 68 -3300 290/14 RMK AO2
14926KSTC STC20010201040010102/01/01 04:00:31  5-MIN KSTC 011000Z AUTO 30015KT 10SM CLR M21/M25 A3004 910 68 -3300 290/15 RMK AO2
14926KSTC STC20010201040510102/01/01 04:05:31  5-MIN KSTC 011005Z AUTO 29014KT 10SM CLR M21/M26 A3005 910 65 -3300 290/14 RMK AO2
14926KSTC STC20010201041010102/01/01 04:10:31  5-MIN KSTC 011010Z AUTO 30015KT 10SM CLR M21/M25 A3005 910 71 -3400 290/15 RMK AO2
14926KSTC STC20010201041510102/01/01 04:15:31  5-MIN KSTC 011015Z AUTO 30017KT 10SM CLR M21/M25 A3005 910 71 -3400 300/17 RMK AO2
14926KSTC STC20010201042010102/01/01 04:20:31  5-MIN KSTC 011020Z AUTO 30016KT 10SM CLR M21/M25 A3005 910 71 -3400 300/16 RMK AO2
14926KSTC STC20010201042510102/01/01 04:25:31  5-MIN KSTC 011025Z AUTO 30013KT 10SM CLR M21/M25 A3005 910 71 -3400 290/13 RMK AO2
14926KSTC STC20010201043010102/01/01 04:30:31  5-MIN KSTC 011030Z AUTO 30015KT 10SM CLR M21/M25 A3005 900 71 -3400 300/15 RMK AO2
14926KSTC STC20010201043510102/01/01 04:35:31  5-MIN KSTC 011035Z AUTO 30015KT 10SM CLR M21/M25 A3005 900 71 -3400 300/15 RMK AO2
14926KSTC STC20010201044010102/01/01 04:40:31  5-MIN KSTC 011040Z AUTO 29014KT 10SM CLR M21/M25 A3006 900 71 -3400 290/14 RMK AO2
14926KSTC STC20010201044510102/01/01 04:45:31  5-MIN KSTC 011045Z AUTO 29015KT 10SM CLR M21/M25 A3006 900 71 -3400 290/15 RMK AO2
14926KSTC STC20010201045011802/01/01 04:50:31  5-MIN KSTC 011050Z AUTO 29014KT 10SM CLR M21/M26 A3006 900 68 -3400 290/14 RMK AO2 SLP212 T12111256
14926KSTC STC20010201045510102/01/01 04:55:31  5-MIN KSTC 011055Z AUTO 29013KT 10SM CLR M21/M26 A3006 890 68 -3400 290/13 RMK AO2
14926KSTC STC20010201050010102/01/01 05:00:31  5-MIN KSTC 011100Z AUTO 29014KT 10SM CLR M21/M26 A3006 890 68 -3400 290/14 RMK AO2
14926KSTC STC20010201050510102/01/01 05:05:31  5-MIN KSTC 011105Z AUTO 29015KT 10SM CLR M21/M26 A3007 890 68 -3400 290/15 RMK AO2
14926KSTC STC20010201051010102/01/01 05:10:31  5-MIN KSTC 011110Z AUTO 29015KT 10SM CLR M22/M26 A3007 890 68 -3500 290/15 RMK AO2
14926KSTC STC20010201051510102/01/01 05:15:31  5-MIN KSTC 011115Z AUTO 29015KT 10SM CLR M22/M25 A3007 890 75 -3500 290/15 RMK AO2
14926KSTC STC20010201052010102/01/01 05:20:31  5-MIN KSTC 011120Z AUTO 29015KT 10SM CLR M22/M26 A3007 890 68 -3500 290/15 RMK AO2
14926KSTC STC20010201052510102/01/01 05:25:31  5-MIN KSTC 011125Z AUTO 30015KT 10SM CLR M22/M26 A3007 890 68 -3500 290/15 RMK AO2
14926KSTC STC20010201053010102/01/01 05:30:31  5-MIN KSTC 011130Z AUTO 30014KT 10SM CLR M22/M26 A3008 880 71 -3500 300/14 RMK AO2
14926KSTC STC20010201053510702/01/01 05:35:31  5-MIN KSTC 011135Z AUTO 30012G18KT 10SM CLR M22/M26 A3008 880 71 -3500 300/12G18 RMK AO2
14926KSTC STC20010201054010102/01/01 05:40:31  5-MIN KSTC 011140Z AUTO 29012KT 10SM CLR M22/M26 A3008 880 71 -3500 290/12 RMK AO2
14926KSTC STC20010201054510102/01/01 05:45:31  5-MIN KSTC 011145Z AUTO 31014KT 10SM CLR M22/M26 A3008 880 68 -3500 300/14 RMK AO2
14926KSTC STC20010201055013602/01/01 05:50:31  5-MIN KSTC 011150Z AUTO 30011KT 10SM CLR M22/M26 A3008 880 68 -3500 300/11 RMK AO2 SLP221 T12171261 11100 21217 53036
14926KSTC STC20010201055510102/01/01 05:55:31  5-MIN KSTC 011155Z AUTO 29013KT 10SM CLR M22/M26 A3009 870 71 -3600 290/13 RMK AO2
