14926KSTC STC20001001000009910/01/00 00:00:32  5-MIN KSTC 010600Z AUTO 00000KT 10SM CLR 14/09 A2959 1330 72 1600 000/00 RMK AO2
14926KSTC STC20001001000509910/01/00 00:05:31  5-MIN KSTC 010605Z AUTO 00000KT 10SM CLR 14/09 A2959 1340 72 1600 000/00 RMK AO2
14926KSTC STC20001001001009910/01/00 00:10:31  5-MIN KSTC 010610Z AUTO 00000KT 10SM CLR 15/09 A2959 1340 69 1700 000/00 RMK AO2
14926KSTC STC20001001001509910/01/00 00:15:31  5-MIN KSTC 010615Z AUTO 00000KT 10SM CLR 14/09 A2958 1340 72 1600 000/00 RMK AO2
14926KSTC STC20001001002009910/01/00 00:20:31  5-MIN KSTC 010620Z AUTO 14004KT 10SM CLR 13/09 A2958 1340 77 1500 140/04 RMK AO2
14926KSTC STC20001001002509910/01/00 00:25:31  5-MIN KSTC 010625Z AUTO 16003KT 10SM CLR 13/09 A2959 1340 77 1500 160/03 RMK AO2
14926KSTC STC20001001003009910/01/00 00:30:31  5-MIN KSTC 010630Z AUTO 17003KT 10SM CLR 13/09 A2958 1340 77 1500 160/03 RMK AO2
14926KSTC STC20001001003509910/01/00 00:35:31  5-MIN KSTC 010635Z AUTO 15003KT 10SM CLR 13/09 A2958 1340 80 1400 150/03 RMK AO2
14926KSTC STC20001001004009910/01/00 00:40:31  5-MIN KSTC 010640Z AUTO 14003KT 10SM CLR 13/09 A2958 1340 77 1400 130/03 RMK AO2
14926KSTC STC20001001004509910/01/00 00:45:31  5-MIN KSTC 010645Z AUTO 00000KT 10SM CLR 13/09 A2959 1340 80 1400 000/00 RMK AO2
14926KSTC STC20001001005011610/01/00 00:50:31  5-MIN KSTC 010650Z AUTO 14003KT 10SM CLR 12/09 A2959 1340 83 1300 140/03 RMK AO2 SLP024 T01170089
14926KSTC STC20001001005509910/01/00 00:55:31  5-MIN KSTC 010655Z AUTO 00000KT 10SM CLR 12/09 A2959 1330 86 1300 000/00 RMK AO2
14926KSTC STC20001001010009910/01/00 01:00:31  5-MIN KSTC 010700Z AUTO 00000KT 10SM CLR 11/09 A2959 1330 86 1200 000/00 RMK AO2
14926KSTC STC20001001010509910/01/00 01:05:31  5-MIN KSTC 010705Z AUTO 00000KT 10SM CLR 11/09 A2960 1330 86 1200 000/00 RMK AO2
14926KSTC STC20001001011009910/01/00 01:10:31  5-MIN KSTC 010710Z AUTO 00000KT 10SM CLR 11/08 A2960 1330 83 1200 000/00 RMK AO2
14926KSTC STC20001001011509910/01/00 01:15:31  5-MIN KSTC 010715Z AUTO 00000KT 10SM CLR 11/09 A2960 1330 86 1200 000/00 RMK AO2
14926KSTC STC20001001012009910/01/00 01:20:31  5-MIN KSTC 010720Z AUTO 00000KT 10SM CLR 11/09 A2959 1330 86 1200 000/00 RMK AO2
14926KSTC STC20001001012509910/01/00 01:25:31  5-MIN KSTC 010725Z AUTO 00000KT 10SM CLR 11/09 A2959 1330 89 1200 000/00 RMK AO2
14926KSTC STC20001001013009910/01/00 01:30:31  5-MIN KSTC 010730Z AUTO 00000KT 10SM CLR 11/09 A2959 1330 89 1200 000/00 RMK AO2
14926KSTC STC20001001013509910/01/00 01:35:31  5-MIN KSTC 010735Z AUTO 00000KT 10SM CLR 10/08 A2959 1330 89 1100 000/00 RMK AO2
14926KSTC STC20001001014009910/01/00 01:40:31  5-MIN KSTC 010740Z AUTO 18003KT 10SM CLR 11/09 A2959 1330 89 1200 180/03 RMK AO2
14926KSTC STC20001001014509910/01/00 01:45:31  5-MIN KSTC 010745Z AUTO 18003KT 10SM CLR 11/09 A2960 1330 86 1200 170/03 RMK AO2
14926KSTC STC20001001015011610/01/00 01:50:31  5-MIN KSTC 010750Z AUTO 00000KT 10SM CLR 11/09 A2960 1330 86 1200 000/00 RMK AO2 SLP027 T01110089
14926KSTC STC20001001015509910/01/00 01:55:31  5-MIN KSTC 010755Z AUTO 00000KT 10SM CLR 11/08 A2959 1330 86 1200 000/00 RMK AO2
14926KSTC STC20001001020009910/01/00 02:00:31  5-MIN KSTC 010800Z AUTO 32004KT 10SM CLR 09/08 A2959 1330 89 1000 310/04 RMK AO2
14926KSTC STC20001001020509910/01/00 02:05:31  5-MIN KSTC 010805Z AUTO 33003KT 10SM CLR 10/08 A2959 1330 86 1100 320/03 RMK AO2
14926KSTC STC20001001021009910/01/00 02:10:31  5-MIN KSTC 010810Z AUTO 00000KT 10SM CLR 10/08 A2959 1340 89 1100 000/00 RMK AO2
14926KSTC STC20001001021509910/01/00 02:15:31  5-MIN KSTC 010815Z AUTO 00000KT 10SM CLR 10/08 A2959 1340 89 1100 000/00 RMK AO2
14926KSTC STC20001001022009910/01/00 02:20:31  5-MIN KSTC 010820Z AUTO 00000KT 10SM CLR 10/08 A2959 1340 86 1100 000/00 RMK AO2
14926KSTC STC20001001022509910/01/00 02:25:31  5-MIN KSTC 010825Z AUTO 00000KT 10SM CLR 10/08 A2958 1340 86 1100 000/00 RMK AO2
14926KSTC STC20001001023009910/01/00 02:30:31  5-MIN KSTC 010830Z AUTO 00000KT 10SM CLR 09/08 A2958 1340 89 1000 000/00 RMK AO2
14926KSTC STC20001001023509910/01/00 02:35:31  5-MIN KSTC 010835Z AUTO 00000KT 10SM CLR 10/08 A2958 1340 86 1100 000/00 RMK AO2
14926KSTC STC20001001024009910/01/00 02:40:31  5-MIN KSTC 010840Z AUTO 00000KT 10SM CLR 09/08 A2958 1340 89 1000 000/00 RMK AO2
14926KSTC STC20001001024509910/01/00 02:45:31  5-MIN KSTC 010845Z AUTO 16003KT 10SM CLR 09/07 A2958 1340 89 1000 150/03 RMK AO2
14926KSTC STC20001001025012210/01/00 02:50:31  5-MIN KSTC 010850Z AUTO 16003KT 10SM CLR 09/08 A2958 1340 93 1000 160/03 RMK AO2 SLP022 T00940083 57007
14926KSTC STC20001001025509910/01/00 02:55:31  5-MIN KSTC 010855Z AUTO 00000KT 10SM CLR 09/08 A2958 1350 89 1000 000/00 RMK AO2
14926KSTC STC20001001030009810/01/00 03:00:31  5-MIN KSTC 010900Z AUTO 15003KT 10SM CLR 08/07 A2958 1350 93 900 150/03 RMK AO2
14926KSTC STC20001001030509810/01/00 03:05:31  5-MIN KSTC 010905Z AUTO 15003KT 10SM CLR 08/07 A2958 1350 93 900 150/03 RMK AO2
14926KSTC STC20001001031009910/01/00 03:10:31  5-MIN KSTC 010910Z AUTO 16003KT 10SM CLR 09/07 A2957 1350 89 1000 160/03 RMK AO2
14926KSTC STC20001001031509910/01/00 03:15:31  5-MIN KSTC 010915Z AUTO 15005KT 10SM CLR 09/07 A2957 1350 89 1000 150/05 RMK AO2
14926KSTC STC20001001032009910/01/00 03:20:31  5-MIN KSTC 010920Z AUTO 00000KT 10SM CLR 09/07 A2957 1350 89 1000 000/00 RMK AO2
14926KSTC STC20001001032509810/01/00 03:25:31  5-MIN KSTC 010925Z AUTO 00000KT 10SM CLR 08/07 A2957 1350 93 900 000/00 RMK AO2
14926KSTC STC20001001033009810/01/00 03:30:31  5-MIN KSTC 010930Z AUTO 00000KT 10SM CLR 08/07 A2957 1350 93 900 000/00 RMK AO2
14926KSTC STC20001001033509810/01/00 03:35:31  5-MIN KSTC 010935Z AUTO 00000KT 10SM CLR 08/07 A2958 1350 96 800 000/00 RMK AO2
14926KSTC STC20001001034009810/01/00 03:40:31  5-MIN KSTC 010940Z AUTO 16004KT 10SM CLR 08/07 A2958 1340 93 900 150/04 RMK AO2
14926KSTC STC20001001034509810/01/00 03:45:31  5-MIN KSTC 010945Z AUTO 00000KT 10SM CLR 08/07 A2958 1340 93 900 000/00 RMK AO2
14926KSTC STC20001001035011510/01/00 03:50:31  5-MIN KSTC 010950Z AUTO 00000KT 10SM CLR 08/07 A2958 1340 93 900 000/00 RMK AO2 SLP023 T00830072
14926KSTC STC20001001035509810/01/00 03:55:31  5-MIN KSTC 010955Z AUTO 00000KT 10SM CLR 07/07 A2958 1340 96 800 000/00 RMK AO2
14926KSTC STC20001001040009810/01/00 04:00:31  5-MIN KSTC 011000Z AUTO 00000KT 10SM CLR 08/07 A2958 1340 96 800 000/00 RMK AO2
14926KSTC STC20001001040509810/01/00 04:05:31  5-MIN KSTC 011005Z AUTO 00000KT 10SM CLR 08/07 A2958 1340 93 800 000/00 RMK AO2
14926KSTC STC20001001041009710/01/00 04:10:31  5-MIN KSTC 011010Z AUTO 00000KT 9SM CLR 08/07 A2958 1340 93 800 000/00 RMK AO2
14926KSTC STC20001001041509710/01/00 04:15:31  5-MIN KSTC 011015Z AUTO 00000KT 9SM CLR 08/07 A2958 1350 96 800 000/00 RMK AO2
14926KSTC STC20001001042009710/01/00 04:20:31  5-MIN KSTC 011020Z AUTO 00000KT 9SM CLR 08/08 A2958 1350 96 900 000/00 RMK AO2
14926KSTC STC20001001042509710/01/00 04:25:31  5-MIN KSTC 011025Z AUTO 00000KT 8SM CLR 08/07 A2958 1350 93 900 000/00 RMK AO2
14926KSTC STC20001001043009710/01/00 04:30:31  5-MIN KSTC 011030Z AUTO 00000KT 8SM CLR 08/08 A2958 1350 96 900 000/00 RMK AO2
14926KSTC STC20001001043509710/01/00 04:35:31  5-MIN KSTC 011035Z AUTO 00000KT 8SM CLR 08/08 A2957 1350 96 900 000/00 RMK AO2
14926KSTC STC20001001044009810/01/00 04:40:31  5-MIN KSTC 011040Z AUTO 00000KT 9SM CLR 09/07 A2957 1350 89 1000 000/00 RMK AO2
14926KSTC STC20001001044509910/01/00 04:45:31  5-MIN KSTC 011045Z AUTO 00000KT 10SM CLR 09/08 A2957 1350 93 1000 000/00 RMK AO2
14926KSTC STC20001001045011610/01/00 04:50:31  5-MIN KSTC 011050Z AUTO 00000KT 10SM CLR 09/07 A2957 1350 89 1000 000/00 RMK AO2 SLP020 T00890072
14926KSTC STC20001001045509910/01/00 04:55:31  5-MIN KSTC 011055Z AUTO 00000KT 10SM CLR 09/07 A2957 1350 89 1000 000/00 RMK AO2
14926KSTC STC20001001050009810/01/00 05:00:31  5-MIN KSTC 011100Z AUTO 00000KT 10SM CLR 08/07 A2956 1360 89 900 000/00 RMK AO2
14926KSTC STC20001001050509810/01/00 05:05:31  5-MIN KSTC 011105Z AUTO 00000KT 10SM CLR 08/08 A2956 1360 96 900 000/00 RMK AO2
14926KSTC STC20001001051009710/01/00 05:10:31  5-MIN KSTC 011110Z AUTO 00000KT 9SM CLR 08/07 A2957 1360 93 900 000/00 RMK AO2
14926KSTC STC20001001051509710/01/00 05:15:31  5-MIN KSTC 011115Z AUTO 00000KT 9SM CLR 08/07 A2956 1360 93 900 000/00 RMK AO2
14926KSTC STC20001001052009710/01/00 05:20:31  5-MIN KSTC 011120Z AUTO 00000KT 9SM CLR 08/07 A2956 1360 93 900 000/00 RMK AO2
14926KSTC STC20001001052509710/01/00 05:25:31  5-MIN KSTC 011125Z AUTO 00000KT 8SM CLR 08/07 A2956 1360 93 900 000/00 RMK AO2
14926KSTC STC20001001053009710/01/00 05:30:31  5-MIN KSTC 011130Z AUTO 00000KT 8SM CLR 08/07 A2956 1360 93 900 000/00 RMK AO2
14926KSTC STC20001001053509710/01/00 05:35:31  5-MIN KSTC 011135Z AUTO 00000KT 8SM CLR 08/07 A2956 1360 89 900 000/00 RMK AO2
14926KSTC STC20001001054009710/01/00 05:40:31  5-MIN KSTC 011140Z AUTO 00000KT 8SM CLR 08/07 A2957 1350 89 900 000/00 RMK AO2
14926KSTC STC20001001054509710/01/00 05:45:31  5-MIN KSTC 011145Z AUTO 00000KT 8SM CLR 08/07 A2957 1350 89 900 000/00 RMK AO2
14926KSTC STC20001001055013210/01/00 05:50:31  5-MIN KSTC 011150Z AUTO 00000KT 8SM CLR 08/06 A2957 1350 89 800 000/00 RMK AO2 SLP021 T00780061 10150 20072 58003
