14926KSTC STC20050601093511506/01/05 09:35:31  5-MIN KSTC 011535Z 00000KT 10SM -RA OVC080 18/13 A3001  940 72 1500 000/00 RMK AO2 RAB1459 P0000
14926KSTC STC20050601094011506/01/05 09:40:31  5-MIN KSTC 011540Z 12003KT 10SM -RA OVC080 18/13 A3001  940 72 1500 110/03 RMK AO2 RAB1459 P0000
14926KSTC STC20050601094511506/01/05 09:45:31  5-MIN KSTC 011545Z 11004KT 10SM -RA BKN080 18/13 A3001  940 75 1500 110/04 RMK AO2 RAB1459 P0000
14926KSTC STC20050601095013806/01/05 09:50:31  5-MIN KSTC 011550Z 13003KT 10SM -RA FEW033 BKN080 18/14 A3001 940 78 1500 130/03 RMK AO2 RAB1459 SLP170 P0000 T01780139
14926KSTC STC20050601095511306/01/05 09:55:31  5-MIN KSTC 011555Z 13003KT 10SM -RA SCT031 BKN080 18/13 A3001 940 75 1500 130/03 RMK AO2 P0000
14926KSTC STC20050601100011906/01/05 10:00:31  5-MIN KSTC 011600Z 12003KT 8SM -RA BKN031 BKN043 OVC080 18/14 A3001 940 78 1500 120/03 RMK AO2 P0000
14926KSTC STC20050601100511906/01/05 10:05:31  5-MIN KSTC 011605Z 14003KT 6SM -RA BKN029 BKN055 OVC080 18/14 A3001 940 78 1500 130/03 RMK AO2 P0000
14926KSTC STC20050601101011906/01/05 10:10:31  5-MIN KSTC 011610Z 16004KT 6SM -RA BKN027 BKN055 OVC080 18/14 A3002 940 81 1500 160/04 RMK AO2 P0000
14926KSTC STC20050601101511306/01/05 10:15:31  5-MIN KSTC 011615Z 18005KT 6SM -RA BKN025 OVC035 18/14  A3002 940 81 1500 170/05 RMK AO2 P0001
14926KSTC STC20050601102011306/01/05 10:20:31  5-MIN KSTC 011620Z 16006KT 6SM -RA BKN023 OVC036 18/14  A3002 940 81 1500 160/06 RMK AO2 P0001
14926KSTC STC20050601102511306/01/05 10:25:31  5-MIN KSTC 011625Z 16006KT 7SM -RA BKN023 OVC036 18/14  A3002 940 78 1500 160/06 RMK AO2 P0001
14926KSTC STC20050601103011306/01/05 10:30:31  5-MIN KSTC 011630Z 16006KT 8SM -RA BKN023 OVC075 18/14  A3002 940 78 1500 160/06 RMK AO2 P0001
14926KSTC STC20050601103511306/01/05 10:35:31  5-MIN KSTC 011635Z 16007KT 9SM -RA SCT021 OVC075 18/14  A3002 940 78 1500 160/07 RMK AO2 P0001
14926KSTC STC20050601104011306/01/05 10:40:31  5-MIN KSTC 011640Z 16007KT 10SM -RA SCT021 OVC080 18/14 A3002 940 78 1500 160/07 RMK AO2 P0001
14926KSTC STC20050601104511306/01/05 10:45:31  5-MIN KSTC 011645Z 16006KT 9SM -RA SCT021 OVC080 18/14  A3002 940 78 1500 160/06 RMK AO2 P0001
14926KSTC STC20050601105013006/01/05 10:50:31  5-MIN KSTC 011650Z 17005KT 8SM -RA SCT019 OVC080 18/14  A3002 940 78 1500 170/05 RMK AO2 SLP171 P0001 T01780139
14926KSTC STC20050601105511906/01/05 10:55:31  5-MIN KSTC 011655Z 17004KT 8SM -RA SCT019 BKN080 OVC090 18/14 A3002 940 78 1500 170/04 RMK AO2 P0001
14926KSTC STC20050601110011306/01/05 11:00:31  5-MIN KSTC 011700Z 17004KT 8SM -RA SCT019 BKN080 18/14  A3001 940 81 1500 170/04 RMK AO2 P0001
14926KSTC STC20050601110511306/01/05 11:05:31  5-MIN KSTC 011705Z 16005KT 10SM -RA SCT019 BKN080 18/14 A3001 940 78 1500 150/05 RMK AO2 P0001
14926KSTC STC20050601111011306/01/05 11:10:31  5-MIN KSTC 011710Z 16005KT 9SM -RA BKN019 BKN085 18/14  A3001 940 78 1500 160/05 RMK AO2 P0001
14926KSTC STC20050601111511306/01/05 11:15:31  5-MIN KSTC 011715Z 16005KT 9SM -RA BKN019 BKN090 18/14  A3001 940 78 1500 150/05 RMK AO2 P0001
14926KSTC STC20050601112011306/01/05 11:20:31  5-MIN KSTC 011720Z VRB04KT 9SM -RA SCT019 BKN090 18/14  A3001 940 78 1500 VRB/04 RMK AO2 P0001
14926KSTC STC20050601112511306/01/05 11:25:31  5-MIN KSTC 011725Z 00000KT 10SM -RA FEW019 BKN090 18/14 A3001 940 81 1500 000/00 RMK AO2 P0001
14926KSTC STC20050601113011306/01/05 11:30:31  5-MIN KSTC 011730Z 15004KT 9SM -RA SCT019 BKN090 18/14  A3001 940 78 1500 140/04 RMK AO2 P0001
14926KSTC STC20050601113511306/01/05 11:35:31  5-MIN KSTC 011735Z 10003KT 9SM -RA FEW019 BKN090 18/14  A3001 940 81 1500 100/03 RMK AO2 P0001
14926KSTC STC20050601114011306/01/05 11:40:31  5-MIN KSTC 011740Z 12004KT 10SM -RA FEW019 SCT090 18/14 A3001 950 81 1500 120/04 RMK AO2 P0001
14926KSTC STC20050601114510706/01/05 11:45:31  5-MIN KSTC 011745Z 11004KT 10SM -RA FEW022 18/14 A3001  940 78 1500 110/04 RMK AO2 P0001
14926KSTC STC20050601115015506/01/05 11:50:31  5-MIN KSTC 011750Z 12004KT 8SM -RA SCT018 SCT090 18/14  A3001 940 81 1500 110/04 RMK AO2 SLP169 P0001 60002 T01780144 10178 20156  50000
14926KSTC STC20050601115511306/01/05 11:55:31  5-MIN KSTC 011755Z 13003KT 6SM -RA BKN018 BKN090 17/14  A3001 940 83 1500 130/03 RMK AO2 P0000
14926KSTC STC20050601120011306/01/05 12:00:31  5-MIN KSTC 011800Z 00000KT 5SM -RA BKN016 BKN036 17/14  A3001 950 83 1500 000/00 RMK AO2 P0000
14926KSTC STC20050601120511306/01/05 12:05:31  5-MIN KSTC 011805Z 00000KT 5SM -RA BKN016 BKN036 17/14  A3000 950 83 1500 000/00 RMK AO2 P0001
14926KSTC STC20050601121011606/01/05 12:10:31  5-MIN KSTC 011810Z 00000KT 5SM -RA BR BKN018 BKN050  17/15 A3000 950 87 1500 000/00 RMK AO2 P0002
14926KSTC STC20050601121511306/01/05 12:15:31  5-MIN KSTC 011815Z 00000KT 5SM -RA BKN018 OVC044 17/14  A3000 950 83 1500 000/00 RMK AO2 P0002
14926KSTC STC20050601122011606/01/05 12:20:31  5-MIN KSTC 011820Z 00000KT 6SM -RA BR BKN018 OVC044  17/15 A3000 960 87 1500 000/00 RMK AO2 P0002
14926KSTC STC20050601122511306/01/05 12:25:31  5-MIN KSTC 011825Z 00000KT 6SM -RA BKN018 OVC044 17/14  A3000 960 83 1500 000/00 RMK AO2 P0002
14926KSTC STC20050601123010606/01/05 12:30:31  5-MIN KSTC 011830Z 00000KT 7SM -RA BKN018 17/14 A2999  960 83 1500 000/00 RMK AO2 P0002
14926KSTC STC20050601123510606/01/05 12:35:31  5-MIN KSTC 011835Z 00000KT 9SM -RA SCT018 18/14 A2999  960 81 1500 000/00 RMK AO2 P0002
14926KSTC STC20050601124011306/01/05 12:40:31  5-MIN KSTC 011840Z 09003KT 10SM -RA SCT023 BKN090 18/14 A2999 960 81 1500 090/03 RMK AO2 P0002
14926KSTC STC20050601124511306/01/05 12:45:31  5-MIN KSTC 011845Z 00000KT 10SM -RA SCT041 BKN090 18/15 A2999 960 83 1500 000/00 RMK AO2 P0002
