14926KSTC STC20140501000013205/01/14 00:00:35  5-MIN KSTC 010600Z AUTO 35010G18KT 10SM -RA BKN014 OVC019 05/02 A2977 1170 79 300 350/10G18 RMK AO2 RAB0554 P0000
14926KSTC STC20140501000511905/01/14 00:05:31  5-MIN KSTC 010605Z AUTO 35010KT 10SM -RA OVC017 05/02 A2977 1170 79 300 350/10 RMK AO2 RAB0554 P0000
14926KSTC STC20140501001012505/01/14 00:10:31  5-MIN KSTC 010610Z AUTO 36014G20KT 10SM -RA OVC017 05/02 A2977 1170 79 300 350/14G20 RMK AO2 RAB0554 P0000
14926KSTC STC20140501001513805/01/14 00:15:31  5-MIN KSTC 010615Z AUTO 35010G20KT 9SM -RA BKN014 BKN020 OVC029 05/02 A2977 1170 79 300 340/10G20 RMK AO2 RAB0554 P0000
14926KSTC STC20140501002013205/01/14 00:20:31  5-MIN KSTC 010620Z AUTO 35011KT 9SM -RA SCT014 BKN018 OVC027 05/02 A2977 1170 79 300 350/11 RMK AO2 RAB0554 P0000
14926KSTC STC20140501002513305/01/14 00:25:31  5-MIN KSTC 010625Z AUTO 35011KT 10SM -RA BKN014 BKN020 OVC029 04/02 A2976 1170 82 200 350/11 RMK AO2 RAB0554 P0001
14926KSTC STC20140501003013305/01/14 00:30:31  5-MIN KSTC 010630Z AUTO 34010KT 10SM -RA BKN014 BKN019 OVC029 04/02 A2976 1170 82 200 340/10 RMK AO2 RAB0554 P0001
14926KSTC STC20140501003513905/01/14 00:35:31  5-MIN KSTC 010635Z AUTO 34011G17KT 10SM -RA BKN014 BKN027 OVC049 04/02 A2976 1170 82 200 340/11G17 RMK AO2 RAB0554 P0001
14926KSTC STC20140501004013905/01/14 00:40:31  5-MIN KSTC 010640Z AUTO 34009G19KT 10SM -RA BKN014 BKN027 OVC049 04/02 A2976 1180 82 200 340/09G19 RMK AO2 RAB0554 P0001
14926KSTC STC20140501004513905/01/14 00:45:31  5-MIN KSTC 010645Z AUTO 35010G19KT 10SM -RA BKN014 BKN036 OVC049 04/02 A2976 1170 82 200 350/10G19 RMK AO2 RAB0554 P0001
14926KSTC STC20140501005015005/01/14 00:50:31  5-MIN KSTC 010650Z AUTO 35010KT 10SM -RA BKN014 BKN039 OVC047 04/02 A2976 1170 82 200 350/10 RMK AO2 RAB0554 SLP093 P0001 T00440017
14926KSTC STC20140501005511805/01/14 00:55:31  5-MIN KSTC 010655Z AUTO 35012KT 10SM -RA BKN014 OVC043 04/02 A2976 1180 82 200 340/12 RMK AO2 P0000
14926KSTC STC20140501010012505/01/14 01:00:31  5-MIN KSTC 010700Z AUTO 34009KT 10SM -RA BKN014 BKN038 OVC047 04/02 A2976 1180 82 200 340/09 RMK AO2 P0000
14926KSTC STC20140501010511805/01/14 01:05:31  5-MIN KSTC 010705Z AUTO 34009KT 10SM -RA BKN014 OVC034 04/02 A2976 1180 82 200 340/09 RMK AO2 P0000
14926KSTC STC20140501011011805/01/14 01:10:31  5-MIN KSTC 010710Z AUTO 34009KT 10SM -RA BKN014 OVC030 04/02 A2976 1180 82 200 340/09 RMK AO2 P0000
14926KSTC STC20140501011511805/01/14 01:15:31  5-MIN KSTC 010715Z AUTO 34011KT 10SM -RA BKN014 OVC030 04/02 A2975 1180 82 200 340/11 RMK AO2 P0000
14926KSTC STC20140501012011805/01/14 01:20:31  5-MIN KSTC 010720Z AUTO 34012KT 10SM -RA BKN014 OVC028 04/02 A2975 1180 82 200 340/12 RMK AO2 P0001
14926KSTC STC20140501012511805/01/14 01:25:31  5-MIN KSTC 010725Z AUTO 34008KT 10SM -RA BKN014 OVC026 04/02 A2975 1180 82 200 340/08 RMK AO2 P0001
14926KSTC STC20140501013012405/01/14 01:30:31  5-MIN KSTC 010730Z AUTO 33010G16KT 10SM -RA BKN012 OVC017 04/02 A2975 1180 82 200 330/10G16 RMK AO2 P0001
14926KSTC STC20140501013511805/01/14 01:35:31  5-MIN KSTC 010735Z AUTO 35011KT 10SM -RA BKN012 OVC022 04/02 A2975 1180 82 200 350/11 RMK AO2 P0001
14926KSTC STC20140501014012405/01/14 01:40:31  5-MIN KSTC 010740Z AUTO 35011G19KT 10SM -RA BKN012 OVC032 04/02 A2975 1180 82 200 340/11G19 RMK AO2 P0001
14926KSTC STC20140501014512405/01/14 01:45:31  5-MIN KSTC 010745Z AUTO 34010G19KT 10SM -RA BKN012 OVC029 04/02 A2975 1190 85 200 340/10G19 RMK AO2 P0001
14926KSTC STC20140501015014105/01/14 01:50:31  5-MIN KSTC 010750Z AUTO 34011G17KT 10SM -RA BKN012 OVC029 04/02 A2975 1190 85 200 340/11G17 RMK AO2 SLP089 P0002 T00390017
14926KSTC STC20140501015512405/01/14 01:55:31  5-MIN KSTC 010755Z AUTO 34011G17KT 10SM -RA BKN012 OVC031 04/02 A2975 1190 85 200 340/11G17 RMK AO2 P0000
14926KSTC STC20140501020012405/01/14 02:00:31  5-MIN KSTC 010800Z AUTO 34010G16KT 10SM -RA BKN012 OVC029 04/02 A2975 1190 85 200 340/10G16 RMK AO2 P0000
14926KSTC STC20140501020512505/01/14 02:05:31  5-MIN KSTC 010805Z AUTO 34011KT 10SM -RA BKN012 BKN017 OVC027 04/02 A2975 1190 82 200 340/11 RMK AO2 P0000
14926KSTC STC20140501021011805/01/14 02:10:31  5-MIN KSTC 010810Z AUTO 34012KT 10SM -RA BKN014 OVC025 04/02 A2975 1190 82 200 340/12 RMK AO2 P0000
14926KSTC STC20140501021511805/01/14 02:15:31  5-MIN KSTC 010815Z AUTO 34010KT 10SM -RA BKN014 OVC025 04/02 A2975 1190 85 200 340/10 RMK AO2 P0000
14926KSTC STC20140501022011805/01/14 02:20:31  5-MIN KSTC 010820Z AUTO 34010KT 10SM -RA BKN014 OVC023 04/02 A2975 1190 82 200 340/10 RMK AO2 P0000
14926KSTC STC20140501022512605/01/14 02:25:31  5-MIN KSTC 010825Z AUTO 34012G17KT 10SM BKN014 OVC021 04/02 A2975 1190 82 200 340/12G17 RMK AO2 RAE22 P0000
14926KSTC STC20140501023011905/01/14 02:30:31  5-MIN KSTC 010830Z AUTO 34009G17KT 10SM OVC014 04/02 A2975 1190 82 200 340/09G17 RMK AO2 RAE22 P0000
14926KSTC STC20140501023511105/01/14 02:35:31  5-MIN KSTC 010835Z AUTO 34009KT 10SM -RA OVC014 04/02 A2975 1190 82 200 340/09 RMK AO2 P0000
14926KSTC STC20140501024011105/01/14 02:40:31  5-MIN KSTC 010840Z AUTO 34012KT 10SM -RA OVC014 04/02 A2974 1190 82 200 340/12 RMK AO2 P0000
14926KSTC STC20140501024511805/01/14 02:45:31  5-MIN KSTC 010845Z AUTO 34010KT 10SM -RA BKN014 OVC020 04/02 A2974 1190 82 200 340/10 RMK AO2 P0001
14926KSTC STC20140501025015305/01/14 02:50:31  5-MIN KSTC 010850Z AUTO 34012G17KT 10SM -RA BKN014 OVC025 04/01 A2974 1190 82 200 340/12G17 RMK AO2 SLP087 P0001 60004 T00390011 58008
14926KSTC STC20140501025511805/01/14 02:55:31  5-MIN KSTC 010855Z AUTO 35011KT 10SM -RA BKN014 OVC034 04/01 A2974 1190 82 200 350/11 RMK AO2 P0000
14926KSTC STC20140501030012405/01/14 03:00:31  5-MIN KSTC 010900Z AUTO 34011G19KT 10SM -RA BKN012 OVC038 04/01 A2974 1190 82 200 340/11G19 RMK AO2 P0001
14926KSTC STC20140501030512405/01/14 03:05:31  5-MIN KSTC 010905Z AUTO 33010G19KT 10SM -RA BKN012 OVC038 04/01 A2974 1190 82 200 330/10G19 RMK AO2 P0001
14926KSTC STC20140501031012405/01/14 03:10:31  5-MIN KSTC 010910Z AUTO 34012G18KT 10SM -RA BKN012 OVC036 04/01 A2974 1190 82 200 340/12G18 RMK AO2 P0001
14926KSTC STC20140501031512405/01/14 03:15:31  5-MIN KSTC 010915Z AUTO 34011G18KT 10SM -RA BKN012 OVC038 04/01 A2974 1190 82 200 340/11G18 RMK AO2 P0001
